x,y
9.44,113.32
9.45,113.44
9.46,113.56
9.47,113.68
9.48,113.80
9.49,113.92
9.50,114.04
9.51,114.16
9.52,114.28
9.53,114.40
9.54,114.52
9.55,114.64
9.56,114.76
9.57,114.88
9.58,115.00
9.59,115.12
9.60,115.24
9.61,115.36
9.62,115.48
9.63,115.60
9.64,115.72
9.65,115.84
9.66,115.96
9.67,116.08
9.68,116.20
9.69,116.32
9.70,116.44
9.71,116.56
9.72,116.68
9.73,116.80
9.74,116.92
9.75,117.04
9.76,117.16
9.77,117.28
9.78,117.40
9.79,117.52
9.80,117.64
9.81,117.76
9.82,117.88
9.83,118.00
9.84,118.12
9.85,118.24
9.86,118.36
9.87,118.48
9.88,118.60
9.89,118.72
9.90,118.84
9.91,118.96
9.92,119.08
9.93,119.20
9.94,119.32
9.95,119.44
9.96,119.56
9.97,119.68
9.98,119.80
9.99,119.92
10.00,120.04
10.01,120.16
10.02,120.28
10.03,120.40
10.04,120.52
10.05,120.64
10.06,120.76
10.07,120.88
10.08,121.00
10.09,121.12
10.10,121.24
10.11,121.36
10.12,121.48
10.13,121.60
10.14,121.72
10.15,121.84
10.16,121.96
10.17,122.08
10.18,122.20
10.19,122.32
10.20,122.44
10.21,122.56
10.22,122.68
10.23,122.80
10.24,122.92
10.25,123.04
10.26,123.16
10.27,123.28
10.28,123.40
10.29,123.52
10.30,123.64
10.31,123.76
10.32,123.88
10.33,124.00
10.34,124.12
10.35,124.24
10.36,124.36
10.37,124.48
10.38,124.60
10.39,124.72
10.40,124.84
10.41,124.96
10.42,125.08
10.43,125.20
10.44,125.32
10.45,125.44
10.46,125.56
10.47,125.68
10.48,125.80
10.49,125.92
10.50,126.04
10.51,126.16
10.52,126.28
10.53,126.40
10.54,126.52
10.55,126.64
10.56,126.76
10.57,126.88
10.58,127.00
10.59,127.12
10.60,127.24
10.61,127.36
10.62,127.48
10.63,127.60
10.64,127.72
10.65,127.84
10.66,127.96
10.67,128.08
10.68,128.20
10.69,128.32
10.70,128.44
10.71,128.56
10.72,128.68
10.73,128.80
10.74,128.92
10.75,129.04
10.76,129.16
10.77,129.28
10.78,129.40
10.79,129.52
10.80,129.64
10.81,129.76
10.82,129.88
10.83,130.00
10.84,130.12
10.85,130.24
10.86,130.36
10.87,130.48
10.88,130.60
10.89,130.72
10.90,130.84
10.91,130.96
10.92,131.08
10.93,131.20
10.94,131.32
10.95,131.44
10.96,131.56
10.97,131.68
10.98,131.80
10.99,131.92
11.00,132.04
11.01,132.16
11.02,132.28
11.03,132.40
11.04,132.52
11.05,132.64
11.06,132.76
11.07,132.88
11.08,133.00
11.09,133.12
11.10,133.24
11.11,133.36
11.12,133.48
11.13,133.60
11.14,133.72
11.15,133.84
11.16,133.96
11.17,134.08
11.18,134.20
11.19,134.32
11.20,134.44
11.21,134.56
11.22,134.68
11.23,134.80
11.24,134.92
11.25,135.04
11.26,135.16
11.27,135.28
11.28,135.40
11.29,135.52
11.30,135.64
11.31,135.76
11.32,135.88
11.33,136.00
11.34,136.12
11.35,136.24
11.36,136.36
11.37,136.48
11.38,136.60
11.39,136.72
11.40,136.84
11.41,136.96
11.42,137.08
11.43,137.20
11.44,137.32
11.45,137.44
11.46,137.56
11.47,137.68
11.48,137.80
11.49,137.92
11.50,138.04
11.51,138.16
11.52,138.28
11.53,138.40
11.54,138.52
11.55,138.64
11.56,138.76
11.57,138.88
11.58,139.00
11.59,139.12
11.60,139.24
11.61,139.36
11.62,139.48
11.63,139.60
11.64,139.72
11.65,139.84
11.66,139.96
11.67,140.08
11.68,140.20
11.69,140.32
11.70,140.44
11.71,140.56
11.72,140.68
11.73,140.80
11.74,140.92
11.75,141.04
11.76,141.16
11.77,141.28
11.78,141.40
11.79,141.52
11.80,141.64
11.81,141.76
11.82,141.88
11.83,142.00
11.84,142.12
11.85,142.24
11.86,142.36
11.87,142.48
11.88,142.60
11.89,142.72
11.90,142.84
11.91,142.96
11.92,143.08
11.93,143.20
11.94,143.32
11.95,143.44
11.96,143.56
11.97,143.68
11.98,143.80
11.99,143.92
12.00,144.04
12.01,144.16
12.02,144.28
12.03,144.40
12.04,144.52
12.05,144.64
12.06,144.76
12.07,144.88
12.08,145.00
12.09,145.12
12.10,145.24
12.11,145.36
12.12,145.48
12.13,145.60
12.14,145.72
12.15,145.84
12.16,145.96
12.17,146.08
12.18,146.20
12.19,146.32
12.20,146.44
12.21,146.56
12.22,146.68
12.23,146.80
12.24,146.92
12.25,147.04
12.26,147.16
12.27,147.28
12.28,147.40
12.29,147.52
12.30,147.64
12.31,147.76
12.32,147.88
12.33,148.00
12.34,148.12
12.35,148.24
12.36,148.36
12.37,148.48
12.38,148.60
12.39,148.72
12.40,148.84
12.41,148.96
12.42,149.08
12.43,149.20
12.44,149.32
12.45,149.44
12.46,149.56
12.47,149.68
12.48,149.80
12.49,149.92
12.50,150.04
12.51,150.16
12.52,150.28
12.53,150.40
12.54,150.52
12.55,150.64
12.56,150.76
12.57,150.88
12.58,151.00
12.59,151.12
12.60,151.24
12.61,151.36
12.62,151.48
12.63,151.60
12.64,151.72
12.65,151.84
12.66,151.96
12.67,152.08
12.68,152.20
12.69,152.32
12.70,152.44
12.71,152.56
12.72,152.68
12.73,152.80
12.74,152.92
12.75,153.04
12.76,153.16
12.77,153.28
12.78,153.40
12.79,153.52
12.80,153.64
12.81,153.76
12.82,153.88
12.83,154.00
12.84,154.12
12.85,154.24
12.86,154.36
12.87,154.48
12.88,154.60
12.89,154.72
12.90,154.84
12.91,154.96
12.92,155.08
12.93,155.20
12.94,155.32
12.95,155.44
12.96,155.56
12.97,155.68
12.98,155.80
12.99,155.92
13.00,156.04
13.01,156.16
13.02,156.28
13.03,156.40
13.04,156.52
13.05,156.64
13.06,156.76
13.07,156.88
13.08,157.00
13.09,157.12
13.10,157.24
13.11,157.36
13.12,157.48
13.13,157.60
13.14,157.72
13.15,157.84
13.16,157.96
13.17,158.08
13.18,158.20
13.19,158.32
13.20,158.44
13.21,158.56
13.22,158.68
13.23,158.80
13.24,158.92
13.25,159.04
13.26,159.16
13.27,159.28
13.28,159.40
13.29,159.52
13.30,159.64
13.31,159.76
13.32,159.88
13.33,160.00
13.34,160.12
13.35,160.24
13.36,160.36
13.37,160.48
13.38,160.60
13.39,160.72
13.40,160.84
13.41,160.96
13.42,161.08
13.43,161.20
13.44,161.32
13.45,161.44
13.46,161.56
13.47,161.68
13.48,161.80
13.49,161.92
13.50,162.04
13.51,162.16
13.52,162.28
13.53,162.40
13.54,162.52
13.55,162.64
13.56,162.76
13.57,162.88
13.58,163.00
13.59,163.12
13.60,163.24
13.61,163.36
13.62,163.48
13.63,163.60
13.64,163.72
13.65,163.84
13.66,163.96
13.67,164.08
13.68,164.20
13.69,164.32
13.70,164.44
13.71,164.56
13.72,164.68
13.73,164.80
13.74,164.92
13.75,165.04
13.76,165.16
13.77,165.28
13.78,165.40
13.79,165.52
13.80,165.64
13.81,165.76
13.82,165.88
13.83,166.00
13.84,166.12
13.85,166.24
13.86,166.36
13.87,166.48
13.88,166.60
13.89,166.72
13.90,166.84
13.91,166.96
13.92,167.08
13.93,167.20
13.94,167.32
13.95,167.44
13.96,167.56
13.97,167.68
13.98,167.80
13.99,167.92
14.00,168.04
14.01,168.16
14.02,168.28
14.03,168.40
14.04,168.52
14.05,168.64
14.06,168.76
14.07,168.88
14.08,169.00
14.09,169.12
14.10,169.24
14.11,169.36
14.12,169.48
14.13,169.60
14.14,169.72
14.15,169.84
14.16,169.96
14.17,170.08
14.18,170.20
14.19,170.32
14.20,170.44
14.21,170.56
14.22,170.68
14.23,170.80
14.24,170.92
14.25,171.04
14.26,171.16
14.27,171.28
14.28,171.40
14.29,171.52
14.30,171.64
14.31,171.76
14.32,171.88
14.33,172.00
14.34,172.12
14.35,172.24
14.36,172.36
14.37,172.48
14.38,172.60
14.39,172.72
14.40,172.84
14.41,172.96
14.42,173.08
14.43,173.20
14.44,173.32
14.45,173.44
14.46,173.56
14.47,173.68
14.48,173.80
14.49,173.92
14.50,174.04
14.51,174.16
14.52,174.28
14.53,174.40
14.54,174.52
14.55,174.64
14.56,174.76
14.57,174.88
14.58,175.00
14.59,175.12
14.60,175.24
14.61,175.36
14.62,175.48
14.63,175.60
14.64,175.72
14.65,175.84
14.66,175.96
14.67,176.08
14.68,176.20
14.69,176.32
14.70,176.44
14.71,176.56
14.72,176.68
14.73,176.80
14.74,176.92
14.75,177.04
14.76,177.16
14.77,177.28
14.78,177.40
14.79,177.52
14.80,177.64
14.81,177.76
14.82,177.88
14.83,178.00
14.84,178.12
14.85,178.24
14.86,178.36
14.87,178.48
14.88,178.60
14.89,178.72
14.90,178.84
14.91,178.96
14.92,179.08
14.93,179.20
14.94,179.32
14.95,179.44
14.96,179.56
14.97,179.68
14.98,179.80
14.99,179.92
15.00,180.04
15.01,180.16
15.02,180.28
15.03,180.40
15.04,180.52
15.05,180.64
15.06,180.76
15.07,180.88
15.08,181.00
15.09,181.12
15.10,181.24
15.11,181.36
15.12,181.48
15.13,181.60
15.14,181.72
15.15,181.84
15.16,181.96
15.17,182.08
15.18,182.20
15.19,182.32
15.20,182.44
15.21,182.56
15.22,182.68
15.23,182.80
15.24,182.92
15.25,183.04
15.26,183.16
15.27,183.28
15.28,183.40
15.29,183.52
15.30,183.64
15.31,183.76
15.32,183.88
15.33,184.00
15.34,184.12
15.35,184.24
15.36,184.36
15.37,184.48
15.38,184.60
15.39,184.72
15.40,184.84
15.41,184.96
15.42,185.08
15.43,185.20
15.44,185.32
15.45,185.44
15.46,185.56
15.47,185.68
15.48,185.80
15.49,185.92
15.50,186.04
15.51,186.16
15.52,186.28
15.53,186.40
15.54,186.52
15.55,186.64
15.56,186.76
15.57,186.88
15.58,187.00
15.59,187.12
15.60,187.24
15.61,187.36
15.62,187.48
15.63,187.60
15.64,187.72
15.65,187.84
15.66,187.96
15.67,188.08
15.68,188.20
15.69,188.32
15.70,188.44
15.71,188.56
15.72,188.68
15.73,188.80
15.74,188.92
15.75,189.04
15.76,189.16
15.77,189.28
15.78,189.40
15.79,189.52
15.80,189.64
15.81,189.76
15.82,189.88
15.83,190.00
15.84,190.12
15.85,190.24
15.86,190.36
15.87,190.48
15.88,190.60
15.89,190.72
15.90,190.84
15.91,190.96
15.92,191.08
15.93,191.20
15.94,191.32
15.95,191.44
15.96,191.56
15.97,191.68
15.98,191.80
15.99,191.92
16.00,192.04
16.01,192.16
16.02,192.28
16.03,192.40
16.04,192.52
16.05,192.64
16.06,192.76
16.07,192.88
16.08,193.00
16.09,193.12
16.10,193.24
16.11,193.36
16.12,193.48
16.13,193.60
16.14,193.72
16.15,193.84
16.16,193.96
16.17,194.08
16.18,194.20
16.19,194.32
16.20,194.44
16.21,194.56
16.22,194.68
16.23,194.80
16.24,194.92
16.25,195.04
16.26,195.16
16.27,195.28
16.28,195.40
16.29,195.52
16.30,195.64
16.31,195.76
16.32,195.88
16.33,196.00
16.34,196.12
16.35,196.24
16.36,196.36
16.37,196.48
16.38,196.60
16.39,196.72
16.40,196.84
16.41,196.96
16.42,197.08
16.43,197.20
16.44,197.32
16.45,197.44
16.46,197.56
16.47,197.68
16.48,197.80
16.49,197.92
16.50,198.04
16.51,198.16
16.52,198.28
16.53,198.40
16.54,198.52
16.55,198.64
16.56,198.76
16.57,198.88
16.58,199.00
16.59,199.12
16.60,199.24
16.61,199.36
16.62,199.48
16.63,199.60
16.64,199.72
16.65,199.84
16.66,199.96
16.67,200.08
16.68,200.20
16.69,200.32
16.70,200.44
16.71,200.56
16.72,200.68
16.73,200.80
16.74,200.92
16.75,201.04
16.76,201.16
16.77,201.28
16.78,201.40
16.79,201.52
16.80,201.64
16.81,201.76
16.82,201.88
16.83,202.00
16.84,202.12
16.85,202.24
16.86,202.36
16.87,202.48
16.88,202.60
16.89,202.72
16.90,202.84
16.91,202.96
16.92,203.08
16.93,203.20
16.94,203.32
16.95,203.44
16.96,203.56
16.97,203.68
16.98,203.80
16.99,203.92
17.00,204.04
17.01,204.16
17.02,204.28
17.03,204.40
17.04,204.52
17.05,204.64
17.06,204.76
17.07,204.88
17.08,205.00
17.09,205.12
17.10,205.24
17.11,205.36
17.12,205.48
17.13,205.60
17.14,205.72
17.15,205.84
17.16,205.96
17.17,206.08
17.18,206.20
17.19,206.32
17.20,206.44
17.21,206.56
17.22,206.68
17.23,206.80
17.24,206.92
17.25,207.04
17.26,207.16
17.27,207.28
17.28,207.40
17.29,207.52
17.30,207.64
17.31,207.76
17.32,207.88
17.33,208.00
17.34,208.12
17.35,208.24
17.36,208.36
17.37,208.48
17.38,208.60
17.39,208.72
17.40,208.84
17.41,208.96
17.42,209.08
17.43,209.20
17.44,209.32
17.45,209.44
17.46,209.56
17.47,209.68
17.48,209.80
17.49,209.92
17.50,210.04
17.51,210.16
17.52,210.28
17.53,210.40
17.54,210.52
17.55,210.64
17.56,210.76
17.57,210.88
17.58,211.00
17.59,211.12
17.60,211.24
17.61,211.36
17.62,211.48
17.63,211.60
17.64,211.72
17.65,211.84
17.66,211.96
17.67,212.08
17.68,212.20
17.69,212.32
17.70,212.44
17.71,212.56
17.72,212.68
17.73,212.80
17.74,212.92
17.75,213.04
17.76,213.16
17.77,213.28
17.78,213.40
17.79,213.52
17.80,213.64
17.81,213.76
17.82,213.88
17.83,214.00
17.84,214.12
17.85,214.24
17.86,214.36
17.87,214.48
17.88,214.60
17.89,214.72
17.90,214.84
17.91,214.96
17.92,215.08
17.93,215.20
17.94,215.32
17.95,215.44
17.96,215.56
17.97,215.68
17.98,215.80
17.99,215.92
18.00,216.04
18.01,216.16
18.02,216.28
18.03,216.40
18.04,216.52
18.05,216.64
18.06,216.76
18.07,216.88
18.08,217.00
18.09,217.12
18.10,217.24
18.11,217.36
18.12,217.48
18.13,217.60
18.14,217.72
18.15,217.84
18.16,217.96
18.17,218.08
18.18,218.20
18.19,218.32
18.20,218.44
18.21,218.56
18.22,218.68
18.23,218.80
18.24,218.92
18.25,219.04
18.26,219.16
18.27,219.28
18.28,219.40
18.29,219.52
18.30,219.64
18.31,219.76
18.32,219.88
18.33,220.00
18.34,220.12
18.35,220.24
18.36,220.36
18.37,220.48
18.38,220.60
18.39,220.72
18.40,220.84
18.41,220.96
18.42,221.08
18.43,221.20
18.44,221.32
18.45,221.44
18.46,221.56
18.47,221.68
18.48,221.80
18.49,221.92
18.50,222.04
18.51,222.16
18.52,222.28
18.53,222.40
18.54,222.52
18.55,222.64
18.56,222.76
18.57,222.88
18.58,223.00
18.59,223.12
18.60,223.24
18.61,223.36
18.62,223.48
18.63,223.60
18.64,223.72
18.65,223.84
18.66,223.96
18.67,224.08
18.68,224.20
18.69,224.32
18.70,224.44
18.71,224.56
18.72,224.68
18.73,224.80
18.74,224.92
18.75,225.04
18.76,225.16
18.77,225.28
18.78,225.40
18.79,225.52
18.80,225.64
18.81,225.76
18.82,225.88
18.83,226.00
18.84,226.12
18.85,226.24
18.86,226.36
18.87,226.48
18.88,226.60
18.89,226.72
18.90,226.84
18.91,226.96
18.92,227.08
18.93,227.20
18.94,227.32
18.95,227.44
18.96,227.56
18.97,227.68
18.98,227.80
18.99,227.92
19.00,228.04
19.01,228.16
19.02,228.28
19.03,228.40
19.04,228.52
19.05,228.64
19.06,228.76
19.07,228.88
19.08,229.00
19.09,229.12
19.10,229.24
19.11,229.36
19.12,229.48
19.13,229.60
19.14,229.72
19.15,229.84
19.16,229.96
19.17,230.08
19.18,230.20
19.19,230.32
19.20,230.44
19.21,230.56
19.22,230.68
19.23,230.80
19.24,230.92
19.25,231.04
19.26,231.16
19.27,231.28
19.28,231.40
19.29,231.52
19.30,231.64
19.31,231.76
19.32,231.88
19.33,232.00
19.34,232.12
19.35,232.24
19.36,232.36
19.37,232.48
19.38,232.60
19.39,232.72
19.40,232.84
19.41,232.96
19.42,233.08
19.43,233.20
19.44,233.32
19.45,233.44
19.46,233.56
19.47,233.68
19.48,233.80
19.49,233.92
19.50,234.04
19.51,234.16
19.52,234.28
19.53,234.40
19.54,234.52
19.55,234.64
19.56,234.76
19.57,234.88
19.58,235.00
19.59,235.12
19.60,235.24
19.61,235.36
19.62,235.48
19.63,235.60
19.64,235.72
19.65,235.84
19.66,235.96
19.67,236.08
19.68,236.20
19.69,236.32
19.70,236.44
19.71,236.56
19.72,236.68
19.73,236.80
19.74,236.92
19.75,237.04
19.76,237.16
19.77,237.28
19.78,237.40
19.79,237.52
19.80,237.64
19.81,237.76
19.82,237.88
19.83,238.00
19.84,238.12
19.85,238.24
19.86,238.36
19.87,238.48
19.88,238.60
19.89,238.72
19.90,238.84
19.91,238.96
19.92,239.08
19.93,239.20
19.94,239.32
19.95,239.44
19.96,239.56
19.97,239.68
19.98,239.80
19.99,239.92
20.00,240.04
20.01,240.16
20.02,240.28
20.03,240.40
20.04,240.52
20.05,240.64
20.06,240.76
20.07,240.88
20.08,241.00
20.09,241.12
20.10,241.24
20.11,241.36
20.12,241.48
20.13,241.60
20.14,241.72
20.15,241.84
20.16,241.96
20.17,242.08
20.18,242.20
20.19,242.32
20.20,242.44
20.21,242.56
20.22,242.68
20.23,242.80
20.24,242.92
20.25,243.04
20.26,243.16
20.27,243.28
20.28,243.40
20.29,243.52
20.30,243.64
20.31,243.76
20.32,243.88
20.33,244.00
20.34,244.12
20.35,244.24
20.36,244.36
20.37,244.48
20.38,244.60
20.39,244.72
20.40,244.84
20.41,244.96
20.42,245.08
20.43,245.20
20.44,245.32
20.45,245.44
20.46,245.56
20.47,245.68
20.48,245.80
20.49,245.92
20.50,246.04
20.51,246.16
20.52,246.28
20.53,246.40
20.54,246.52
20.55,246.64
20.56,246.76
20.57,246.88
20.58,247.00
20.59,247.12
20.60,247.24
20.61,247.36
20.62,247.48
20.63,247.60
20.64,247.72
20.65,247.84
20.66,247.96
20.67,248.08
20.68,248.20
20.69,248.32
20.70,248.44
20.71,248.56
20.72,248.68
20.73,248.80
20.74,248.92
20.75,249.04
20.76,249.16
20.77,249.28
20.78,249.40
20.79,249.52
20.80,249.64
20.81,249.76
20.82,249.88
20.83,250.00
20.84,250.12
20.85,250.24
20.86,250.36
20.87,250.48
20.88,250.60
20.89,250.72
20.90,250.84
20.91,250.96
20.92,251.08
20.93,251.20
20.94,251.32
20.95,251.44
20.96,251.56
20.97,251.68
20.98,251.80
20.99,251.92
21.00,252.04
21.01,252.16
21.02,252.28
21.03,252.40
21.04,252.52
21.05,252.64
21.06,252.76
21.07,252.88
21.08,253.00
21.09,253.12
21.10,253.24
21.11,253.36
21.12,253.48
21.13,253.60
21.14,253.72
21.15,253.84
21.16,253.96
21.17,254.08
21.18,254.20
21.19,254.32
21.20,254.44
21.21,254.56
21.22,254.68
21.23,254.80
21.24,254.92
21.25,255.04
21.26,255.16
21.27,255.28
21.28,255.40
21.29,255.52
21.30,255.64
21.31,255.76
21.32,255.88
21.33,256.00
21.34,256.12
21.35,256.24
21.36,256.36
21.37,256.48
21.38,256.60
21.39,256.72
21.40,256.84
21.41,256.96
21.42,257.08
21.43,257.20
21.44,257.32
21.45,257.44
21.46,257.56
21.47,257.68
21.48,257.80
21.49,257.92
21.50,258.04
21.51,258.16
21.52,258.28
21.53,258.40
21.54,258.52
21.55,258.64
21.56,258.76
21.57,258.88
21.58,259.00
21.59,259.12
21.60,259.24
21.61,259.36
21.62,259.48
21.63,259.60
21.64,259.72
21.65,259.84
21.66,259.96
21.67,260.08
21.68,260.20
21.69,260.32
21.70,260.44
21.71,260.56
21.72,260.68
21.73,260.80
21.74,260.92
21.75,261.04
21.76,261.16
21.77,261.28
21.78,261.40
21.79,261.52
21.80,261.64
21.81,261.76
21.82,261.88
21.83,262.00
21.84,262.12
21.85,262.24
21.86,262.36
21.87,262.48
21.88,262.60
21.89,262.72
21.90,262.84
21.91,262.96
21.92,263.08
21.93,263.20
21.94,263.32
21.95,263.44
21.96,263.56
21.97,263.68
21.98,263.80
21.99,263.92
22.00,264.04
22.01,264.16
22.02,264.28
22.03,264.40
22.04,264.52
22.05,264.64
22.06,264.76
22.07,264.88
22.08,265.00
22.09,265.12
22.10,265.24
22.11,265.36
22.12,265.48
22.13,265.60
22.14,265.72
22.15,265.84
22.16,265.96
22.17,266.08
22.18,266.20
22.19,266.32
22.20,266.44
22.21,266.56
22.22,266.68
22.23,266.80
22.24,266.92
22.25,267.04
22.26,267.16
22.27,267.28
22.28,267.40
22.29,267.52
22.30,267.64
22.31,267.76
22.32,267.88
22.33,268.00
22.34,268.12
22.35,268.24
22.36,268.36
22.37,268.48
22.38,268.60
22.39,268.72
22.40,268.84
22.41,268.96
22.42,269.08
22.43,269.20
22.44,269.32
22.45,269.44
22.46,269.56
22.47,269.68
22.48,269.80
22.49,269.92
22.50,270.04
22.51,270.16
22.52,270.28
22.53,270.40
22.54,270.52
22.55,270.64
22.56,270.76
22.57,270.88
22.58,271.00
22.59,271.12
22.60,271.24
22.61,271.36
22.62,271.48
22.63,271.60
22.64,271.72
22.65,271.84
22.66,271.96
22.67,272.08
22.68,272.20
22.69,272.32
22.70,272.44
22.71,272.56
22.72,272.68
22.73,272.80
22.74,272.92
22.75,273.04
22.76,273.16
22.77,273.28
22.78,273.40
22.79,273.52
22.80,273.64
22.81,273.76
22.82,273.88
22.83,274.00
22.84,274.12
22.85,274.24
22.86,274.36
22.87,274.48
22.88,274.60
22.89,274.72
22.90,274.84
22.91,274.96
22.92,275.08
22.93,275.20
22.94,275.32
22.95,275.44
22.96,275.56
22.97,275.68
22.98,275.80
22.99,275.92
23.00,276.04
23.01,276.16
23.02,276.28
23.03,276.40
23.04,276.52
23.05,276.64
23.06,276.76
23.07,276.88
23.08,277.00
23.09,277.12
23.10,277.24
23.11,277.36
23.12,277.48
23.13,277.60
23.14,277.72
23.15,277.84
23.16,277.96
23.17,278.08
23.18,278.20
23.19,278.32
23.20,278.44
23.21,278.56
23.22,278.68
23.23,278.80
23.24,278.92
23.25,279.04
23.26,279.16
23.27,279.28
23.28,279.40
23.29,279.52
23.30,279.64
23.31,279.76
23.32,279.88
23.33,280.00
23.34,280.12
23.35,280.24
23.36,280.36
23.37,280.48
23.38,280.60
23.39,280.72
23.40,280.84
23.41,280.96
23.42,281.08
23.43,281.20
23.44,281.32
23.45,281.44
23.46,281.56
23.47,281.68
23.48,281.80
23.49,281.92
23.50,282.04
23.51,282.16
23.52,282.28
23.53,282.40
23.54,282.52
23.55,282.64
23.56,282.76
23.57,282.88
23.58,283.00
23.59,283.12
23.60,283.24
23.61,283.36
23.62,283.48
23.63,283.60
23.64,283.72
23.65,283.84
23.66,283.96
23.67,284.08
23.68,284.20
23.69,284.32
23.70,284.44
23.71,284.56
23.72,284.68
23.73,284.80
23.74,284.92
23.75,285.04
23.76,285.16
23.77,285.28
23.78,285.40
23.79,285.52
23.80,285.64
23.81,285.76
23.82,285.88
23.83,286.00
23.84,286.12
23.85,286.24
23.86,286.36
23.87,286.48
23.88,286.60
23.89,286.72
23.90,286.84
23.91,286.96
23.92,287.08
23.93,287.20
23.94,287.32
23.95,287.44
23.96,287.56
23.97,287.68
23.98,287.80
23.99,287.92
24.00,288.04
24.01,288.16
24.02,288.28
24.03,288.40
24.04,288.52
24.05,288.64
24.06,288.76
24.07,288.88
24.08,289.00
24.09,289.12
24.10,289.24
24.11,289.36
24.12,289.48
24.13,289.60
24.14,289.72
24.15,289.84
24.16,289.96
24.17,290.08
24.18,290.20
24.19,290.32
24.20,290.44
24.21,290.56
24.22,290.68
24.23,290.80
24.24,290.92
24.25,291.04
24.26,291.16
24.27,291.28
24.28,291.40
24.29,291.52
24.30,291.64
24.31,291.76
24.32,291.88
24.33,292.00
24.34,292.12
24.35,292.24
24.36,292.36
24.37,292.48
24.38,292.60
24.39,292.72
24.40,292.84
24.41,292.96
24.42,293.08
24.43,293.20
24.44,293.32
24.45,293.44
24.46,293.56
24.47,293.68
24.48,293.80
24.49,293.92
24.50,294.04
24.51,294.16
24.52,294.28
24.53,294.40
24.54,294.52
24.55,294.64
24.56,294.76
24.57,294.88
24.58,295.00
24.59,295.12
24.60,295.24
24.61,295.36
24.62,295.48
24.63,295.60
24.64,295.72
24.65,295.84
24.66,295.96
24.67,296.08
24.68,296.20
24.69,296.32
24.70,296.44
24.71,296.56
24.72,296.68
24.73,296.80
24.74,296.92
24.75,297.04
24.76,297.16
24.77,297.28
24.78,297.40
24.79,297.52
24.80,297.64
24.81,297.76
24.82,297.88
24.83,298.00
24.84,298.12
24.85,298.24
24.86,298.36
24.87,298.48
24.88,298.60
24.89,298.72
24.90,298.84
24.91,298.96
24.92,299.08
24.93,299.20
24.94,299.32
24.95,299.44
24.96,299.56
24.97,299.68
24.98,299.80
24.99,299.92
25.00,300.04
25.01,300.16
25.02,300.28
25.03,300.40
25.04,300.52
25.05,300.64
25.06,300.76
25.07,300.88
25.08,301.00
25.09,301.12
25.10,301.24
25.11,301.36
25.12,301.48
25.13,301.60
25.14,301.72
25.15,301.84
25.16,301.96
25.17,302.08
25.18,302.20
25.19,302.32
25.20,302.44
25.21,302.56
25.22,302.68
25.23,302.80
25.24,302.92
25.25,303.04
25.26,303.16
25.27,303.28
25.28,303.40
25.29,303.52
25.30,303.64
25.31,303.76
25.32,303.88
25.33,304.00
25.34,304.12
25.35,304.24
25.36,304.36
25.37,304.48
25.38,304.60
25.39,304.72
25.40,304.84
25.41,304.96
25.42,305.08
25.43,305.20
25.44,305.32
25.45,305.44
25.46,305.56
25.47,305.68
25.48,305.80
25.49,305.92
25.50,306.04
25.51,306.16
25.52,306.28
25.53,306.40
25.54,306.52
25.55,306.64
25.56,306.76
25.57,306.88
25.58,307.00
25.59,307.12
25.60,307.24
25.61,307.36
25.62,307.48
25.63,307.60
25.64,307.72
25.65,307.84
25.66,307.96
25.67,308.08
25.68,308.20
25.69,308.32
25.70,308.44
25.71,308.56
25.72,308.68
25.73,308.80
25.74,308.92
25.75,309.04
25.76,309.16
25.77,309.28
25.78,309.40
25.79,309.52
25.80,309.64
25.81,309.76
25.82,309.88
25.83,310.00
25.84,310.12
25.85,310.24
25.86,310.36
25.87,310.48
25.88,310.60
25.89,310.72
25.90,310.84
25.91,310.96
25.92,311.08
25.93,311.20
25.94,311.32
25.95,311.44
25.96,311.56
25.97,311.68
25.98,311.80
25.99,311.92
26.00,312.04
26.01,312.16
26.02,312.28
26.03,312.40
26.04,312.52
26.05,312.64
26.06,312.76
26.07,312.88
26.08,313.00
26.09,313.12
26.10,313.24
26.11,313.36
26.12,313.48
26.13,313.60
26.14,313.72
26.15,313.84
26.16,313.96
26.17,314.08
26.18,314.20
26.19,314.32
26.20,314.44
26.21,314.56
26.22,314.68
26.23,314.80
26.24,314.92
26.25,315.04
26.26,315.16
26.27,315.28
26.28,315.40
26.29,315.52
26.30,315.64
26.31,315.76
26.32,315.88
26.33,316.00
26.34,316.12
26.35,316.24
26.36,316.36
26.37,316.48
26.38,316.60
26.39,316.72
26.40,316.84
26.41,316.96
26.42,317.08
26.43,317.20
26.44,317.32
26.45,317.44
26.46,317.56
26.47,317.68
26.48,317.80
26.49,317.92
26.50,318.04
26.51,318.16
26.52,318.28
26.53,318.40
26.54,318.52
26.55,318.64
26.56,318.76
26.57,318.88
26.58,319.00
26.59,319.12
26.60,319.24
26.61,319.36
26.62,319.48
26.63,319.60
26.64,319.72
26.65,319.84
26.66,319.96
26.67,320.08
26.68,320.20
26.69,320.32
26.70,320.44
26.71,320.56
26.72,320.68
26.73,320.80
26.74,320.92
26.75,321.04
26.76,321.16
26.77,321.28
26.78,321.40
26.79,321.52
26.80,321.64
26.81,321.76
26.82,321.88
26.83,322.00
26.84,322.12
26.85,322.24
26.86,322.36
26.87,322.48
26.88,322.60
26.89,322.72
26.90,322.84
26.91,322.96
26.92,323.08
